parent_directory|object_type|name|size_in_bytes
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__|File|version.cpython-310.pyc|20128
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__|File|wheel.cpython-310.pyc|28110
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__|File|__init__.cpython-310.pyc|1041
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distro|File|distro.py|49330
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distro|File|__init__.py|981
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distro|File|__main__.py|64
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distro|Directory|__pycache__|43184
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distro\__pycache__|File|distro.cpython-310.pyc|42042
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distro\__pycache__|File|__init__.cpython-310.pyc|894
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\distro\__pycache__|File|__main__.cpython-310.pyc|248
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna|File|codec.py|3374
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna|File|compat.py|321
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna|File|core.py|12950
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna|File|idnadata.py|44375
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna|File|intranges.py|1881
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna|File|package_data.py|21
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna|File|uts46data.py|206539
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna|File|__init__.py|849
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna|Directory|__pycache__|206896
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__|File|codec.cpython-310.pyc|2797
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__|File|compat.cpython-310.pyc|726
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__|File|core.cpython-310.pyc|9655
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__|File|idnadata.cpython-310.pyc|38362
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__|File|intranges.cpython-310.pyc|1963
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__|File|package_data.cpython-310.pyc|190
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__|File|uts46data.cpython-310.pyc|152377
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__|File|__init__.cpython-310.pyc|826
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\msgpack|File|exceptions.py|1081
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\msgpack|File|ext.py|6080
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\msgpack|File|fallback.py|34557
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\msgpack|File|__init__.py|1132
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\msgpack|Directory|__pycache__|34968
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__|File|exceptions.cpython-310.pyc|1787
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__|File|ext.cpython-310.pyc|6295
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__|File|fallback.cpython-310.pyc|25462
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__|File|__init__.cpython-310.pyc|1424
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|markers.py|8487
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|requirements.py|4676
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|specifiers.py|30110
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|tags.py|15699
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|utils.py|4200
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|version.py|14665
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|_manylinux.py|11488
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|_musllinux.py|4378
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|_structures.py|1431
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|__about__.py|661
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|File|__init__.py|497
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging|Directory|__pycache__|78901
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|markers.cpython-310.pyc|9266
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|requirements.cpython-310.pyc|3954
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|specifiers.cpython-310.pyc|21506
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|tags.cpython-310.pyc|12169
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|utils.cpython-310.pyc|3554
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|version.cpython-310.pyc|12904
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|_manylinux.cpython-310.pyc|7279
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|_musllinux.cpython-310.pyc|4591
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|_structures.cpython-310.pyc|2684
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|__about__.cpython-310.pyc|569
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__|File|__init__.cpython-310.pyc|425
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pkg_resources|File|py31compat.py|562
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pkg_resources|File|__init__.py|108287
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pkg_resources|Directory|__pycache__|100494
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__|File|py31compat.cpython-310.pyc|639
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__|File|__init__.cpython-310.pyc|99855
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs|File|android.py|4068
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs|File|api.py|4910
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs|File|macos.py|2655
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs|File|unix.py|6911
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs|File|version.py|160
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs|File|windows.py|6596
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs|File|__init__.py|12936
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs|File|__main__.py|1176
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs|Directory|__pycache__|38063
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__|File|android.cpython-310.pyc|4305
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__|File|api.cpython-310.pyc|5181
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__|File|macos.cpython-310.pyc|3169
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__|File|unix.cpython-310.pyc|6871
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__|File|version.cpython-310.pyc|269
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__|File|windows.cpython-310.pyc|6489
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__|File|__init__.cpython-310.pyc|10564
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__|File|__main__.cpython-310.pyc|1215
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|cmdline.py|23685
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|console.py|1697
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|filter.py|1938
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|formatter.py|2917
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|lexer.py|32005
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|modeline.py|986
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|plugin.py|2591
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|regexopt.py|3072
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|scanner.py|3092
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|sphinxext.py|4630
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|style.py|6257
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|token.py|6184
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|unistring.py|63187
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|util.py|9110
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|__init__.py|2999
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|File|__main__.py|353
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|Directory|filters|69973
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|Directory|formatters|247165
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|Directory|lexers|232500
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|Directory|styles|6769
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments|Directory|__pycache__|115091
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\filters|File|__init__.py|40386
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\filters|Directory|__pycache__|29587
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\filters\__pycache__|File|__init__.cpython-310.pyc|29587
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|bbcode.py|3314
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|groff.py|5086
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|html.py|35441
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|img.py|21938
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|irc.py|5871
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|latex.py|19351
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|other.py|5073
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|pangomarkup.py|2212
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|rtf.py|5014
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|svg.py|7335
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|terminal.py|4674
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|terminal256.py|11753
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|_mapping.py|4104
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|File|__init__.py|4810
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters|Directory|__pycache__|111189
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|bbcode.cpython-310.pyc|3064
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|groff.cpython-310.pyc|4377
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|html.cpython-310.pyc|29109
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|img.cpython-310.pyc|17541
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|irc.cpython-310.pyc|4567
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|latex.cpython-310.pyc|13777
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|other.cpython-310.pyc|4783
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|pangomarkup.cpython-310.pyc|2083
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|rtf.cpython-310.pyc|4113
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|svg.cpython-310.pyc|6311
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|terminal.cpython-310.pyc|3978
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|terminal256.cpython-310.pyc|9228
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|_mapping.cpython-310.pyc|3909
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__|File|__init__.cpython-310.pyc|4349
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\lexers|File|python.py|53376
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\lexers|File|_mapping.py|70232
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\lexers|File|__init__.py|11174
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\lexers|Directory|__pycache__|97718
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__|File|python.cpython-310.pyc|29821
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__|File|_mapping.cpython-310.pyc|58862
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__|File|__init__.cpython-310.pyc|9035
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\styles|File|__init__.py|3419
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\styles|Directory|__pycache__|3350
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\styles\__pycache__|File|__init__.cpython-310.pyc|3350
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|cmdline.cpython-310.pyc|15582
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|console.cpython-310.pyc|1862
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|filter.cpython-310.pyc|2633
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|formatter.cpython-310.pyc|2989
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|lexer.cpython-310.pyc|24350
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|modeline.cpython-310.pyc|1171
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|plugin.cpython-310.pyc|2499
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|regexopt.cpython-310.pyc|2935
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|scanner.cpython-310.pyc|3537
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|sphinxext.cpython-310.pyc|4521
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|style.cpython-310.pyc|4558
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|token.cpython-310.pyc|4650
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|unistring.cpython-310.pyc|31184
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|util.cpython-310.pyc|9126
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|__init__.cpython-310.pyc|2927
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pygments\__pycache__|File|__main__.cpython-310.pyc|567
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|actions.py|6426
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|common.py|12936
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|core.py|213344
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|exceptions.py|9023
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|helpers.py|39129
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|results.py|25341
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|testing.py|13402
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|unicode.py|10787
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|util.py|6805
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|File|__init__.py|9171
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|Directory|diagram|40245
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing|Directory|__pycache__|300603
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram|File|__init__.py|23685
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram|Directory|__pycache__|16560
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\__pycache__|File|__init__.cpython-310.pyc|16560
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__|File|actions.cpython-310.pyc|7158
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__|File|common.cpython-310.pyc|10084
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__|File|core.cpython-310.pyc|176435
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__|File|exceptions.cpython-310.pyc|9042
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__|File|helpers.cpython-310.pyc|35319
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__|File|results.cpython-310.pyc|24760
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__|File|testing.cpython-310.pyc|12076
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__|File|unicode.cpython-310.pyc|10037
C:\Users\1\new_project\venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__|File|util.cpython-310.pyc|8584
